code,name,abbr,name_eng,isin,market,market_type,security_group,sector_name,stock_kind,par_value,listed_shares,list_date,isu_cd,short_code,source_market
049630,재영솔루텍,재영솔루텍,"JAEYOUNG SOLUTEC CO.,LTD.",KR7049630007,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,83647503,2003-01-24,KR7049630007,049630,KOSDAQ
417840,저스템,저스템,"Justem.Co.,Ltd.",KR7417840006,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,7249175,2022-10-28,KR7417840006,417840,KOSDAQ
110020,전진바이오팜,전진바이오팜,"JEONJINBIO CO., LTD.",KR7110020005,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,9058762,2018-12-14,KR7110020005,110020,KOSDAQ
208140,정다운,정다운,"JUNGDAWN Co., Ltd.",KR7208140004,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,100.0,32684246,2014-12-17,KR7208140004,208140,KOSDAQ
040420,정상제이엘에스,정상제이엘에스,"JLS CO.,LTD.",KR7040420002,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,15677552,2000-08-01,KR7040420002,040420,KOSDAQ
045510,정원엔시스,정원엔시스,ZUNGWON EN-SYS INC.,KR7045510005,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,32209292,2000-09-07,KR7045510005,045510,KOSDAQ
217190,제너셈,제너셈,Genesem Inc.,KR7217190008,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,8769174,2015-09-25,KR7217190008,217190,KOSDAQ
095700,제넥신,제넥신,"Genexine, Inc.",KR7095700001,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,41510594,2009-09-15,KR7095700001,095700,KOSDAQ
072520,제넨바이오,제넨바이오,GenNBio Inc.,KR7072520000,KOSDAQ,KOSDAQ,주권,관리종목(소속부없음),보통주,500.0,74163194,2004-10-29,KR7072520000,072520,KOSDAQ
122310,제노레이,제노레이,"GENORAY Co., Ltd.",KR7122310006,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,14553844,2018-05-28,KR7122310006,122310,KOSDAQ
361390,제노코,제노코,"Genohco, Inc",KR7361390008,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,7500789,2021-03-24,KR7361390008,361390,KOSDAQ
225220,제놀루션,제놀루션,GENOLUTION INC.,KR7225220003,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,19190021,2020-07-24,KR7225220003,225220,KOSDAQ
123330,제닉,제닉,"Genic Co., Ltd",KR7123330003,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,7968680,2011-08-03,KR7123330003,123330,KOSDAQ
159580,제로투세븐,제로투세븐,Zero to Seven Inc,KR7159580000,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,20032636,2013-02-19,KR7159580000,159580,KOSDAQ
147830,제룡산업,제룡산업,"CHERYONG INDUSTRIAL CO.,LTD.",KR7147830004,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,20000000,2012-02-13,KR7147830004,147830,KOSDAQ
033100,제룡전기,제룡전기,"CHERYONG ELECTRIC CO.,LTD.",KR7033100009,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,16062409,1997-08-18,KR7033100009,033100,KOSDAQ
079370,제우스,제우스,"ZEUS CO., LTD.",KR7079370003,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,31016990,2006-02-01,KR7079370003,079370,KOSDAQ
067290,제이더블유신약,JW신약,JW SHINYAK CORPORATION,KR7067290007,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,50841502,2003-02-11,KR7067290007,067290,KOSDAQ
054950,제이브이엠,제이브이엠,"JVM CO., LTD",KR7054950001,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,12089892,2006-06-07,KR7054950001,054950,KOSDAQ
023440,제이스코홀딩스,제이스코홀딩스,J Steel Company Holdings,KR7023440001,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,58687510,1994-10-07,KR7023440001,023440,KOSDAQ
090470,제이스텍,제이스텍,"JASTECH, Ltd.",KR7090470006,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,17476594,2007-01-10,KR7090470006,090470,KOSDAQ
287410,제이시스메디칼,제이시스메디칼,Jeisys Medical,KR7287410005,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,100.0,76710166,2018-05-08,KR7287410005,287410,KOSDAQ
137950,제이씨케미칼,제이씨케미칼,"JC Chemical Corporation, LTD.",KR7137950002,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,22267814,2011-08-08,KR7137950002,137950,KOSDAQ
033320,제이씨현시스템,제이씨현시스템,"JCH Systems, Inc.",KR7033320003,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,19114432,1997-11-10,KR7033320003,033320,KOSDAQ
417500,제이아이테크,제이아이테크,"JI-Tech Co., Ltd.",KR7417500006,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,100.0,32784744,2022-11-04,KR7417500006,417500,KOSDAQ
204270,제이앤티씨,제이앤티씨,"JNTC CO.,LTD.",KR7204270003,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,57848466,2020-03-04,KR7204270003,204270,KOSDAQ
026040,제이에스티나,제이에스티나,"J.ESTINA Co.,Ltd",KR7026040006,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,16503790,1999-12-21,KR7026040006,026040,KOSDAQ
452160,제이엔비,제이엔비,"JNB Co.,Ltd",KR7452160005,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,100.0,9617527,2023-11-24,KR7452160005,452160,KOSDAQ
126880,제이엔케이글로벌,제이엔케이글로벌,JNK Global,KR7126880004,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,23204903,2011-01-31,KR7126880004,126880,KOSDAQ
322510,제이엘케이,제이엘케이,"JLK, Inc.",KR7322510009,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,100.0,16195712,2019-12-11,KR7322510009,322510,KOSDAQ
033050,제이엠아이,제이엠아이,"JEONGMOON INFORMATION CO.,LTD.",KR7033050006,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,1000.0,32579342,1997-08-18,KR7033050006,033050,KOSDAQ
094970,제이엠티,제이엠티,"JMT CO.,Ltd.",KR7094970001,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,16748240,2007-10-12,KR7094970001,094970,KOSDAQ
418550,제이오,제이오,JEIO,KR7418550000,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,100.0,31772273,2023-02-16,KR7418550000,418550,KOSDAQ
035900,제이와이피엔터테인먼트,JYP Ent.,JYP Entertainment Corporation,KR7035900000,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,35532492,2001-08-30,KR7035900000,035900,KOSDAQ
420570,제이투케이바이오,제이투케이바이오,"J2KBIO Co., Ltd.",KR7420570004,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,5574115,2024-03-25,KR7420570004,420570,KOSDAQ
089790,제이티,제이티,JT Corporation.,KR7089790000,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,10315513,2006-10-27,KR7089790000,089790,KOSDAQ
950170,제이티씨,JTC,JTC Inc.,KR8392080006,KOSDAQ,KOSDAQ,주식예탁증권,외국기업(소속부없음),보통주,,51746348,2018-04-06,KR8392080006,950170,KOSDAQ
052670,제일바이오,제일바이오,"CHEIL BIO CO., LTD.",KR7052670007,KOSDAQ,KOSDAQ,주권,관리종목(소속부없음),보통주,500.0,29129064,2002-01-24,KR7052670007,052670,KOSDAQ
412540,제일엠앤에스,제일엠앤에스,"JEIL M&S CO., LTD",KR7412540007,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,20600665,2024-04-30,KR7412540007,412540,KOSDAQ
199820,제일일렉트릭,제일일렉트릭,CHEIL ELECTRIC,KR7199820002,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,22220000,2020-11-26,KR7199820002,199820,KOSDAQ
038010,제일테크노스,제일테크노스,"JEIL TECHNOS CO., LTD",KR7038010005,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,9000000,2000-01-11,KR7038010005,038010,KOSDAQ
276730,제주맥주,제주맥주,"Jeju Beer Company, Limited",KR7276730009,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,59433025,2021-05-26,KR7276730009,276730,KOSDAQ
080220,제주반도체,제주반도체,Jeju Semiconductor Corp.,KR7080220007,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,34442833,2005-02-01,KR7080220007,080220,KOSDAQ
216080,제테마,제테마,"JETEMA Co.,Ltd.",KR7216080002,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,17858759,2019-11-14,KR7216080002,216080,KOSDAQ
229000,젠큐릭스,젠큐릭스,Gencurix Inc.,KR7229000005,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,14444005,2020-06-25,KR7229000005,229000,KOSDAQ
082270,젬백스&카엘,젬백스,"GemVax & KAEL Co.,Ltd.",KR7082270000,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,39994174,2005-06-24,KR7082270000,082270,KOSDAQ
044060,조광아이엘아이,조광ILI,"JOKWANG I.L.I CO., LTD",KR7044060002,KOSDAQ,KOSDAQ,주권,관리종목(소속부없음),보통주,500.0,95732184,2001-01-18,KR7044060002,044060,KOSDAQ
034940,조아제약,조아제약,"ChoA Pharmaceutical Co., LTD.",KR7034940007,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,30979827,1999-08-13,KR7034940007,034940,KOSDAQ
067000,조이시티,조이시티,JoyCity Corporation,KR7067000000,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,69903446,2008-05-30,KR7067000000,067000,KOSDAQ
033340,좋은사람들,좋은사람들,"GOOD PEOPLE CO., LTD.",KR7033340001,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,96950558,1997-11-03,KR7033340001,033340,KOSDAQ
036930,주성엔지니어링,주성엔지니어링,"JUSUNG ENGINEERING Co.,Ltd.",KR7036930006,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,47268321,1999-12-24,KR7036930006,036930,KOSDAQ
357580,주식회사 아모센스,아모센스,"Amosense Co., Ltd.",KR7357580000,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,11220264,2021-06-25,KR7357580000,357580,KOSDAQ
226400,주식회사 오스테오닉,오스테오닉,"OSTEONIC Co., Ltd.",KR7226400000,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,20661601,2018-02-22,KR7226400000,226400,KOSDAQ
440320,주식회사 오픈놀,오픈놀,"Openknowl Co.,Ltd.",KR7440320000,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,100.0,9805000,2023-06-30,KR7440320000,440320,KOSDAQ
187420,주식회사 제노포커스,제노포커스,"GenoFocus, Inc.",KR7187420005,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,23521171,2015-05-29,KR7187420005,187420,KOSDAQ
348080,주식회사 큐라티스,큐라티스,Quratis Inc.,KR7348080003,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,42152010,2023-06-15,KR7348080003,348080,KOSDAQ
072020,중앙백신연구소,중앙백신,CHOONG ANG VACCINE LABORATORY,KR7072020001,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,9658687,2003-10-31,KR7072020001,072020,KOSDAQ
000440,중앙에너비스,중앙에너비스,"Joong Ang Enervis Co.,Ltd.",KR7000440008,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,6227130,1993-03-24,KR7000440008,000440,KOSDAQ
051980,중앙첨단소재,중앙첨단소재,JOONGANG ADVANCED MATERIALS,KR7051980001,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,99832602,2001-07-31,KR7051980001,051980,KOSDAQ
228760,지노믹트리,지노믹트리,Genomictree Inc.,KR7228760005,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,24362333,2019-03-27,KR7228760005,228760,KOSDAQ
314130,지놈앤컴퍼니,지놈앤컴퍼니,Genome&Company,KR7314130006,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,15285436,2020-12-23,KR7314130006,314130,KOSDAQ
389030,지니너스,지니너스,GENINUS Inc.,KR7389030008,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,33351845,2021-11-08,KR7389030008,389030,KOSDAQ
043610,지니뮤직,지니뮤직,GENIE MUSIC CORPORATION,KR7043610005,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,58115438,2000-07-20,KR7043610005,043610,KOSDAQ
263860,지니언스,지니언스,"GENIANS, INC.",KR7263860009,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,9444600,2017-08-02,KR7263860009,263860,KOSDAQ
303030,지니틱스,지니틱스,"Zinitix Co.,Ltd.",KR7303030001,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,100.0,35745668,2018-08-30,KR7303030001,303030,KOSDAQ
036180,지더블유바이텍,지더블유바이텍,"GW Vitek CO.,LTD.",KR7036180008,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,93464524,1999-12-21,KR7036180008,036180,KOSDAQ
208350,지란지교시큐리티,지란지교시큐리티,"Jiransecurity Co., Ltd.",KR7208350009,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,8838549,2014-12-24,KR7208350009,208350,KOSDAQ
144510,지씨셀,지씨셀,GC CELL,KR7144510005,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,15800344,2016-06-23,KR7144510005,144510,KOSDAQ
358570,지아이이노베이션,지아이이노베이션,GI Innovation Inc.,KR7358570000,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,44196824,2023-03-30,KR7358570000,358570,KOSDAQ
382480,지아이텍,지아이텍,"G.I.Tech Co.,Ltd.",KR7382480002,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,100.0,39357140,2021-10-21,KR7382480002,382480,KOSDAQ
382800,지앤비에스 에코,지앤비에스 에코,GnBS eco,KR7382800001,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,31631041,2021-10-29,KR7382800001,382800,KOSDAQ
051160,지어소프트,지어소프트,GAEASOFT,KR7051160000,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,15474430,2002-05-28,KR7051160000,051160,KOSDAQ
053050,지에스이,지에스이,"GSE Co., Ltd.",KR7053050001,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,29987597,2001-10-11,KR7053050001,053050,KOSDAQ
130500,지에이치신소재,GH신소재,GH Advanced Materials Inc.,KR7130500002,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,14545052,2013-08-02,KR7130500002,130500,KOSDAQ
119850,지엔씨에너지,지엔씨에너지,"GnCenergy Co., Ltd.",KR7119850006,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,16448909,2013-10-02,KR7119850006,119850,KOSDAQ
065060,지엔코,지엔코,"Great New wave Coming Co., Ltd.",KR7065060006,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,108008044,2002-05-28,KR7065060006,065060,KOSDAQ
204840,지엘팜텍,지엘팜텍,GL Pharm Tech Corp.,KR7204840003,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,100.0,76699394,2014-11-20,KR7204840003,204840,KOSDAQ
270520,지오릿에너지,지오릿에너지,Geolit Energy,KR7270520000,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,100.0,148118428,2017-08-22,KR7270520000,270520,KOSDAQ
311320,지오엘리먼트,지오엘리먼트,"GO Element Co., Ltd.",KR7311320006,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,12614560,2021-11-11,KR7311320006,311320,KOSDAQ
388050,지투파워,지투파워,G2Power Co.Ltd,KR7388050007,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,18709437,2022-04-01,KR7388050007,388050,KOSDAQ
018120,진로발효,진로발효,JinroDistillers,KR7018120006,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,6621120,1993-12-29,KR7018120006,018120,KOSDAQ
109820,진매트릭스,진매트릭스,GENEMATRIX INC.,KR7109820001,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,20393640,2009-11-06,KR7109820001,109820,KOSDAQ
086060,진바이오텍,진바이오텍,"Gene Bio Tech Co., Ltd.",KR7086060001,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,8610587,2006-04-28,KR7086060001,086060,KOSDAQ
036890,진성티이씨,진성티이씨,JINSUNG T.E.C.,KR7036890002,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,22482268,2000-07-20,KR7036890002,036890,KOSDAQ
363250,진시스템,진시스템,"Genesystem Co., Ltd",KR7363250002,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,7006491,2021-05-26,KR7363250002,363250,KOSDAQ
007370,진양제약,진양제약,"JIN YANG PHARMACETICAL. CO., LTD",KR7007370000,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,12016877,2000-07-27,KR7007370000,007370,KOSDAQ
285800,진영,진영,"JINYOUNG CO., LTD",KR7285800009,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,100.0,17477270,2023-06-01,KR7285800009,285800,KOSDAQ
085660,차바이오텍,차바이오텍,"Chabiotech Co.,Ltd.",KR7085660009,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,56314443,2005-12-27,KR7085660009,085660,KOSDAQ
261780,차백신연구소,차백신연구소,CHA Vaccine Research Institute,KR7261780001,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,26824748,2021-10-22,KR7261780001,261780,KOSDAQ
900250,차이나크리스탈신소재홀딩스,크리스탈신소재,"China Crystal New Material Holdings Co., Ltd.",KYG2115T1076,KOSDAQ,KOSDAQ,외국주권,외국기업(소속부없음),보통주,0.5,130640004,2016-01-28,KYG2115T1076,900250,KOSDAQ
094850,참좋은여행,참좋은여행,"Very Good Tour Co.,Ltd.",KR7094850005,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,14000000,2007-04-30,KR7094850005,094850,KOSDAQ
004650,창해에탄올,창해에탄올,"Changhae Ethanol Co., Ltd.",KR7004650008,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,9190885,2014-07-30,KR7004650008,004650,KOSDAQ
278280,천보,천보,"Chunbo Co., Ltd.",KR7278280003,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,10000000,2019-02-11,KR7278280003,278280,KOSDAQ
362320,청담글로벌,청담글로벌,"CHUNGDAMGLOBAL Co., Ltd.",KR7362320004,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,20551290,2022-06-03,KR7362320004,362320,KOSDAQ
066360,체리부로,체리부로,"Cherrybro Co.,Ltd",KR7066360009,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,47952015,2017-12-04,KR7066360009,066360,KOSDAQ
047820,초록뱀미디어,초록뱀미디어,"CHOROKBAEM MEDIA CO.,LTD.",KR7047820006,KOSDAQ,KOSDAQ,주권,관리종목(소속부없음),보통주,5000.0,24453930,2002-12-24,KR7047820006,047820,KOSDAQ
094360,칩스앤미디어,칩스앤미디어,"Chips&Media, Inc.",KR7094360005,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,20823124,2015-08-05,KR7094360005,094360,KOSDAQ
016920,카스,카스,Cas,KR7016920001,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,26493538,1990-01-04,KR7016920001,016920,KOSDAQ
284620,카이노스메드,카이노스메드,"KAINOS MEDICINE, INC.",KR7284620002,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,28180793,2018-06-08,KR7284620002,284620,KOSDAQ
293490,카카오게임즈,카카오게임즈,Kakao Games Corp.,KR7293490009,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,100.0,82665492,2020-09-10,KR7293490009,293490,KOSDAQ
140430,카티스,카티스,CATIS INC.,KR7140430000,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,100.0,17922947,2024-05-03,KR7140430000,140430,KOSDAQ
042000,카페24,카페24,Cafe24 Corp.,KR7042000000,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,24253054,2018-02-08,KR7042000000,042000,KOSDAQ
313760,캐리,캐리,CARRY,KR7313760001,KOSDAQ,KOSDAQ,주권,투자주의환기종목(소속부없음),보통주,500.0,7288881,2019-07-25,KR7313760001,313760,KOSDAQ
317530,캐리소프트,캐리소프트,"CARRIESOFT Co., Ltd.",KR7317530004,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,6971196,2019-10-29,KR7317530004,317530,KOSDAQ
071850,캐스텍코리아,캐스텍코리아,"CASTEC KOREA CO.,LTD",KR7071850002,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,24529188,2014-05-27,KR7071850002,071850,KOSDAQ
050110,캠시스,캠시스,CammSys Corp.,KR7050110006,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,73824118,2001-05-17,KR7050110006,050110,KOSDAQ
452300,캡스톤파트너스,캡스톤파트너스,"Capstone Partners Co., Ltd.",KR7452300007,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,200.0,14096380,2023-11-15,KR7452300007,452300,KOSDAQ
119860,커넥트웨이브,커넥트웨이브,Connectwave,KR7119860005,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,45065924,2011-01-24,KR7119860005,119860,KOSDAQ
451760,컨텍,컨텍,"CONTEC Co.,Ltd",KR7451760003,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,14940476,2023-11-09,KR7451760003,451760,KOSDAQ
900310,컬러레이홀딩스,컬러레이,"Coloray International Investment Co., Limited",HK0000341732,KOSDAQ,KOSDAQ,외국주권,외국기업(소속부없음),보통주,,64041675,2017-08-10,HK0000341732,900310,KOSDAQ
078340,컴투스,컴투스,Com2uS Corporation,KR7078340007,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,12737755,2007-07-06,KR7078340007,078340,KOSDAQ
063080,컴투스홀딩스,컴투스홀딩스,Com2uS Holdings,KR7063080006,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,6595192,2009-07-30,KR7063080006,063080,KOSDAQ
307930,컴퍼니케이파트너스,컴퍼니케이,COMPANY K PARTNERS LIMITED,KR7307930008,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,15610000,2019-05-23,KR7307930008,307930,KOSDAQ
079190,케스피온,케스피온,KESPION,KR7079190005,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,38355514,2005-11-29,KR7079190005,079190,KOSDAQ
263700,케어랩스,케어랩스,"Carelabs Co.,Ltd",KR7263700007,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,19414200,2018-03-28,KR7263700007,263700,KOSDAQ
214370,케어젠,케어젠,"Caregen Co.,LTD.",KR7214370009,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,100.0,53715000,2015-11-17,KR7214370009,214370,KOSDAQ
221980,케이디켐,케이디켐,"KDCHEM CO., LTD.",KR7221980006,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,4034800,2015-11-19,KR7221980006,221980,KOSDAQ
900280,케이만금세기차륜집단유한공사,골든센츄리,Cayman Golden Century Wheel Group Limited,KYG1990V1041,KOSDAQ,KOSDAQ,외국주권,관리종목(소속부없음),보통주,0.2,205404288,2016-10-19,KYG1990V1041,900280,KOSDAQ
038530,케이바이오,케이바이오,KBIO COMPANY,KR7038530002,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,100.0,115714347,2000-06-09,KR7038530002,038530,KOSDAQ
024840,케이비아이메탈,KBI메탈,"KBI METAL CO., LTD.",KR7024840001,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,34909199,1994-12-29,KR7024840001,024840,KOSDAQ
424140,케이비제21호기업인수목적,케이비제21호스팩,"KB No.21 Special Purpose Acquisition Company Co., Ltd.",KR7424140002,KOSDAQ,KOSDAQ,주권,SPAC(소속부없음),보통주,100.0,7710000,2022-06-23,KR7424140002,424140,KOSDAQ
455250,케이비제25호기업인수목적 주식회사,KB제25호스팩,KB No.25 Special Purpose Acquisition Company,KR7455250001,KOSDAQ,KOSDAQ,주권,SPAC(소속부없음),보통주,100.0,4305000,2023-06-23,KR7455250001,455250,KOSDAQ
458320,케이비제26호기업인수목적,KB제26호스팩,KB No.26 Special Purpose Acquisition Company,KR7458320009,KOSDAQ,KOSDAQ,주권,SPAC(소속부없음),보통주,100.0,5505000,2023-08-10,KR7458320009,458320,KOSDAQ
464680,케이비제27호기업인수목적,KB제27호스팩,KB No.27 Special Purpose Acquisition Company,KR7464680008,KOSDAQ,KOSDAQ,주권,SPAC(소속부없음),보통주,100.0,12905000,2023-11-03,KR7464680008,464680,KOSDAQ
